movie_year;movie_title;bechdel_test;bechdel_test_binary;budget;US_profit;Int_Profit
1994;Pulp Fiction;5;1;12573318;169627825;334652619
1994;Speed;5;1;47149941;190561429;445095443
1994;Stargate;2;0;86441558;112477236;308935323
1994;Street Fighter;5;1;55008264;52529749;156259619
1994;The Client;5;1;70724911;144774225;184851675
1994;The Hudsucker Proxy;2;0;62866588;4426622;23477761
1994;The Lion King;2;0;124633011;664468621;1497608078
1994;The Mask;2;0;28289965;188474233;552628944
1994;The Santa Clause;2;0;34576623;227629474;298301960
1994;The Shadow;1;0;62866588;50034889;50034889
1994;The Shawshank Redemption;1;0;39291617;44386120;44386120
1994;The Specialist;2;0;70724911;90154744;90154744
1994;Timecop;2;0;44006612;70494790;160394011
1994;True Lies;2;0;157166470;229906901;574129115
1993;Cliffhanger;2;0;104809829;135525899;411177020
1993;Cool Runnings;2;0;22574425;111027894;250021852
1993;Dazed and Confused;5;1;11125966;12820482;12820482
1993;Gettysburg;1;0;40311473;17304904;17304904
1993;Groundhog Day;3;0;23541900;114334580;114334580
1993;Hocus Pocus;5;1;45148849;63467174;63467174
1993;Jurassic Park;5;1;101584911;638063379;1669905770
1993;Mrs. Doubtfire;5;1;40311473;353443011;711555544
1993;Pieces of April;5;1;483738;4077367;5789647
1993;Schindler's List;5;1;40311473;154904378;518188770
1993;Super Mario Bros.;4;0;67723274;33611556;33611556
1993;The Age of Innocence;5;1;54823603;51622860;51622860
1993;The Fugitive;3;0;70948192;296492106;570351412
1993;The Princess and the Cobbler;1;0;38699014;1079180;1079180
1993;The Remains of the Day;1;0;24186884;37013943;103124758
1993;Tombstone;5;1;40311473;91112095;91112095
1992;A Few Good Men;2;0;54791459;234673774;392672121
1992;A League of Their Own;5;1;66413889;178543655;219896498
1992;Aladdin;1;0;46489723;360876835;836898388
1992;Alien 3;1;0;91319098;91198182;263165037
1992;Army of Darkness;3;0;18263820;19098934;35702407
1992;Batman Returns;1;0;132827779;270360376;443020974
1992;Buffy the Vampire Slayer;5;1;11622431;23629512;23629512
1992;Death Becomes Her;5;1;91319098;97001885;247429345
1992;El Mariachi;1;0;11622;3388636;3390310
1992;Glengarry Glen Ross;1;0;20754340;17807603;17807603
1992;Hero;2;0;69734584;32355474;110889898
1992;Home Alone 2: Lost in New York;2;0;33206945;288212232;596056107
1992;Malcolm X;4;0;58112153;79978777;79978777
1992;My Cousin Vinny;2;0;18263820;87880798;87880798
1992;Reservoir Dogs;1;0;1992417;4702152;4702152
1992;The Crying Game;3;0;6641389;103849232;103849232
1992;The Mighty Ducks;2;0;16603472;84266502;84266502
1992;The Muppet Christmas Carol;2;0;19924167;45296775;45296775
1992;The Player;5;1;13282778;36039665;47945352
1992;Wayne's World;2;0;33206945;202059814;304005134
1991;Beauty and the Beast;5;1;34216807;374591278;772310338
1991;"Bill &amp; Ted's Bogus Journey";2;0;34216807;64220970;64220970
1991;Hook;3;0;119758826;204710301;514714575
1991;Hudson Hawk;5;1;111204624;29458817;29458817
1991;Robin Hood: Prince of Thieves;4;0;85542018;283133658;668083163
1991;Slacker;5;1;39349;2100070;2100070
1991;Star Trek VI: The Undiscovered Country;3;0;46192690;128123117;165780431
1991;Teenage Mutant Ninja Turtles II: The Secret of the Ooze;5;1;42771009;134569251;134569251
1991;Terminator 2: Judgement Day;4;0;171084037;350481895;884189932
1991;The Addams Family;5;1;51325211;194184224;327629772
1991;The Naked Gun 2 1/2: The Smell of Fear;2;0;39349328;148724056;148724056
1991;The Silence of the Lambs;5;1;34216807;223652543;471724395
1991;White Fang;2;0;23951765;59415931;59415931
1990;Back to the Future Part III;2;0;71319016;156307443;434511105
1990;Child's Play 2;5;1;23178680;47970190;60918157
1990;Dark Angel (I Come in Peace);1;0;12480828;7796169;7796169
1990;Die Hard 2;4;0;124808278;209185588;427582507
1990;Edward Scissorhands;5;1;35659508;96239640;96239640
1990;Flatliners;5;1;46357360;109310929;109310929
1990;Ghost;3;0;39225459;388031265;922868068
1990;Goodfellas;3;0;44574385;83343062;83343062
1990;Home Alone;3;0;26744631;509505267;849917050
1990;Nikita;5;1;12480828;8946919;8946919
1990;Predator 2;3;0;62404139;50489429;97650742
1990;Pretty Woman;5;1;24961656;318093987;771396947
1990;The Hunt for Red October;2;0;53489262;215222722;357486568
1990;Total Recall;2;0;222871925;104977970;354127435
1990;Tremors;5;1;17829754;29717001;29717001
1989;Back to the Future Part II;5;1;75183554;222637302;624023495
1989;Batman;2;0;65785609;472131898;773166847
1989;"Bill &amp; Ted's Excellent Adventure";3;0;18795888;76095227;76095227
1989;Dead Poets Society;2;0;30825257;180177604;450161527
1989;Henry V;5;1;16916300;19098688;19098688
1989;Indiana Jones and the Last Crusade;1;0;90220264;370601926;891248035
1989;Licence to Kill;3;0;78942731;65159735;293529779
1989;Major League;2;0;20675477;93590469;93590469
1989;Road House;2;0;18795888;56481697;56481697
1989;"""Sex"; ; ;36741667; ;2255507
1989;Star Trek V: The Final Frontier;2;0;56387665;98133425;131947137
1989;The Abyss;5;1;131571219;101954772;101954772
1989;Troop Beverly Hills;5;1;33832599;13515193;13515193
1989;UHF;2;0;9397944;11572924;11572924
1988;Action Jackson;2;0;13787529;39899139;39899139
1988;Akira;2;0;15757176;38576;38576
1988;Beetle Juice;5;1;29544705;144427648;144427648
1988;Bloodsport;2;0;2954471;23253887;23253887
1988;Child's Play;5;1;17726823;65480292;87051866
1988;Dangerous Liaisons;5;1;27575058;68346751;68346751
1988;Die Hard;5;1;55150116;160231261;273996307
1988;Midnight Run;3;0;59089410;75661244;160749995
1988;My Stepmother Is an Alien;5;1;31514352;27287490;27287490
1988;Mystic Pizza;5;1;11817882;25198114;25198114
1988;Poltergeist III;5;1;18711647;27799598;27799598
1988;Rain Man;2;0;49241175;340405101;813070285
1988;Scrooged;5;1;63028704;118825964;118825964
1988;The Land Before Time;5;1;24226658;94725930;161457571
1988;The Last Temptation of Christ;3;0;13787529;16493007;16493007
1988;They Live;1;0;7878588;25605411;25605411
1988;Twins;3;0;29544705;220475172;426625542
1988;Who Framed Roger Rabbit;2;0;137875291;303547209;692330924
1988;Young Guns;2;0;25605411;88095701;88095701
1987;Beverly Hills Cop II;2;0;41007948;315074388;567273267
1987;Evil Dead II;4;0;7176391;12144594;12144594
1987;Fatal Attraction;4;0;28705563;321185920;656332204
1987;"""Good Morning";2; ; ;26655166;254090104
1987;Hellraiser;5;1;2050397;29861988;29861988
1987;Lethal Weapon;2;0;30755961;133670224;246442080
1987;Predator;1;0;36907153;122481612;201487544
1987;Radio Days;2;0;32806358;30331075;30331075
1987;RoboCop;2;0;246047687;112289613;454321579
1987;Spaceballs;4;0;46544021;78160088;78160088
1987;Superman IV: The Quest for Peace;5;1;34856756;23021501;23021501
1987;The Last Emperor;4;0;51259935;90184679;90184679
1987;The Lost Boys;2;0;17428378;66069067;66069067
1987;The Princess Bride;3;0;30755961;63269112;63269112
1986;Aliens;5;1;36104000;180860331;389321020
1986;Crocodile Dundee;4;0;10618824;371241520;696594829
1986;Highlander;5;1;33980236;12530212;27396565
1986;Howard The Duck;4;0;63712942;34608390;34608390
1986;Little Shop of Horrors;2;0;63712942;82290329;82290329
1986;Peggy Sue Got Married;5;1;38227765;87887418;87887418
1986;Platoon;1;0;12742588;293001649;293001649
1986;Stand By Me;1;0;16990118;111046165;111046165
1986;The Clan of the Cave Bear;5;1;31856471;4149267;4149267
1986;Top Gun;3;0;31856471;381854174;757760530
1985;Back to the Future;2;0;41136059;455981879;831110482
1985;Brazil;5;1;32475836;21497131;21497131
1985;Commando;2;0;21650558;75937118;75937118
1985;Day of the Dead;1;0;38971004; ; 
1985;Ladyhawke;1;0;43301115;39837026;39837026
1985;Legend;4;0;54126394;33562937;33562937
1985;My Beautiful Laundrette;3;0;866022; ; 
1985;Red Sonja;5;1;38754498;14951574;14951574
1985;Return to Oz;5;1;58456506;22990322;22990322
1985;The Color Purple;5;1;32475836;202626921;202626921
1984;A nightmare on Elm Street;3;0;78450540;141379105;263884353
1984;Amadeus;5;1;40345992;116494634;116494634
1984;Beverly Hills Cop;1;0;33621660;526202467;708968739
1984;Body Double;3;0;22414440;19729056;19729056
1984;Conan the Destroyer;4;0;40345992;59174122;59174122
1984;Dune;4;0;100864980;61521969;61521969
1984;Friday the 13th Part IV: The Final Chapter;5;1;5827754;73924796;73924796
1984;Ghostbusters;2;0;67243320;534880544;653677077
1984;Gremlins;2;0;24655884;332111304;332111304
1984;Indiana Jones and the Temple of Doom;1;0;62760432;403191555;746580777
1984;Police Academy;4;0;10086498;182002774;182002774
1984;Repo Man;3;0;3362166;5155321;5155321
1984;Splash;2;0;17931552;140313263;140313263
1984;Star Trek III: The Search for Spock;2;0;40345992;171405568;195005629
1984;The Karate Kid;5;1;89657760;395820224;804883755
1984;The Terminator;3;0;14345242;85217529;174875289
1983;Flashdance;5;1;16375486;211626424;471294841
1983;Star Wars: Episode VI - Return of the Jedi;1;0;76029041;723340482;1339748672
1983;Superman III;5;1;91234849;140245796;140245796
1983;Videodrome;3;0;13923842;4960460;4960460
1983;WarGames;2;0;28072261;174127177;174127177
1982;Blade Runner;2;0;67571504;78808471;79974780
1982;Cat People;5;1;30165850;16892876;50678628
1982;Conan the Barbarian;2;0;48265360;92341492;190923490
1982;Diner;2;0;12066340;30390060;30390060
1982;E.T.: The Extra-Terrestrial;4;0;25339314;1050038377;1913637848
1982;Fast Times at Ridgemont High;3;0;10859706;65382380;65382380
1982;First Blood;1;0;33785752;113937390;302172295
1982;Friday the 13th Part III;4;0;5429853;88542965;88542965
1982;Poltergeist;5;1;25821968;180285645;293709241
1982;Porky's;3;0;9653072;264234708;264234708
1982;Star Trek: The Wrath of Khan;4;0;28959216;192851397;233604343
1982;The Best Little Whorehouse in Texas;5;1;49471994;168208730;168208730
1982;Tootsie;2;0;36199020;427631090;427631090
1982;TRON;1;0;41025556;64961738;64961738
1981;Das Boot;1;0;30742635;29430119;217684336
1981;Escape from New York;1;0;15371317;64674049;64674049
1981;Friday the 13th Part 2;2;0;3202358;55651281;55651281
1981;Halloween II;5;1;6404716;65414737;65414737
1981;Heavy Metal;2;0;23825542;50138908;50138908
1981;History of the World: Part I;2;0;28180748;81140060;81140060
1981;Raiders of the Lost Ark;1;0;51237724;635757611;998945973
1981;The Evil Dead;2;0;960707;6148527;75319455
1981;Time Bandits;2;0;30742635;95814545;95814545
1980;Airplane!;4;0;9897188;235987236;235987236
1980;Can't Stop the Music;5;1;56555357;5655536;5655536
1980;Fame;5;1;50899822;63498970;220444178
1980;Flash Gordon;4;0;98971875;76655018;76655018
1980;Friday the 13th;3;0;48072054;183810620;259308493
1980;Heaven's Gate;1;0;124421786;9852879;9852879
1980;Private Benjamin;5;1;42416518;197512086;197512086
1980;Raging Bull;2;0;50899822;66113787;66113787
1980;Somewhere in Time;3;0;14421616;27456486;27456486
1980;Star Wars: Episode V - The Empire Strikes Back;1;0;65038661;820821721;1510514303
1980;Superman II;4;0;152699465;305924063;305924063
1980;The Blues Brothers;2;0;76349732;161832844;161832844
1980;The Fog;5;1;50899822;83450574;104764631
1980;The Shining;3;0;53727589;124470916;124470916
1979;Alien;5;1;28886103;259752278;653566146
1979;Apocalypse Now;1;0;101101360;252913878;252913878
1979;Moonraker;2;0;99496576;225632559;674971936
1979;Star Trek: The Motion Picture;2;0;112334844;264014024;446129810
1979;The Amityville Horror;5;1;59376989;209370867;350406635
1978;Animal House;3;0;10712118;505611968;505611968
1978;Dawn of the Dead;1;0;99979768;210638678;369399800
1978;Days of Heaven;5;1;10712118;12307327;13071926
1978;Grease;5;1;21424236;649203517;1383697739
1978;Halloween;4;0;53560590;208062006;276781136
1978;I Spit on Your Grave;1;0;6248735;332258;4565044
1978;Superman;2;0;196388829;479253080;1071925937
1978;The Deer Hunter;2;0;53560590;178535299;178535299
1977;A Bridge Too Far;2;0;99921804;195231833;195231833
1977;Annie Hall;5;1;15372585;147005823;147005823
1977;Close Encounters of the Third Kind;2;0;76862926;637962288;1297830510
1977;Eraserhead;1;0;384315;26902024;26902024
1977;High Anxiety;2;0;13066697;119379800;119379800
1977;Julia;5;1;23058878;250220;5246310
1977;Star Wars;2;0;42274609;1771682790;3066446442
1976;Assault on Precinct 13;2;0;122754817;82003880;147473116
1976;Family Plot;5;1;12275482;54012120;54012120
1976;Logan's Run;3;0;28642791;102295681;102295681
1976;Network;5;1;15548943;96934884;96934884
1976;Rocky;2;0;4091827;479705967;920661128
1976;Silent Movie;2;0;18004040;147901939;147901939
1976;Sparkle;5;1;40918272;99830228;100905781
1976;Taxi Driver;2;0;4091827;115645570;115645570
1975;Barry Lyndon;2;0;47609104;86562007;86562007
1975;Jaws;2;0;51937204;1125306085;2037236823
1975;Monty Python and the Holy Grail;3;0;1731240;14835412;21765791
1975;One Flew Over the Cuckoo's Nest;3;0;19043641;471681892;471681892
1975;The Rocky Horror Picture Show;4;0;5193720;605399166;605399166
1974;Black Christmas;5;1;42513535;76693179;76693179
1974;Blazing Saddles;2;0;12281688;564485269;564485269
1974;The Conversation;2;0;7557962;20878869;20878869
1974;The Godfather: Part II;5;1;61408439;270669505;270669505
1974;The Texas Chain Saw Massacre;2;0;661322;125520924;125520924
1974;The Towering Inferno;2;0;661322;125520924;125520924
1974;Young Frankenstein;3;0;13226433;407657562;407657562
1973;American Graffiti;3;0;4074506;603047833;734145189
1973;High Plains Drifter;2;0;82329139;82329139;82329139
1973;Sleeper;2;0;10487788;96197818;96197818
1973;The Exorcist;5;1;62926730;1074306128;2111900435
1973;The Sting;2;0;28841418;837011132;837011132
1972;1776;2;0;22288557; ; 
1972;Pink Flamingos;5;1;66866;2305762;2305762
1972;The Godfather;2;0;39004975;752051643;1496119403
1971;Escape from the Planet of the Apes;2;0;14386286;70780525;70780525
1971;Shaft;2;0;305063707;404702718;616827003
1971;Straw Dogs;2;0;143862856;59412143;64760273
1971;The French Connection;2;0;12659931;236848653;236848653
1971;"Willy Wonka &amp; the Chocolate Factory";3;0;17263543;23018057;23018057
1970;Beyond the Valley of the Dolls;5;1;5997631;53978683;53978683
